Period,Period Moving Avg,Season,Temp C,temp real C,Time,Weather,Wind kph,Wind Speed Kph,Count,F1,Humidity Percent,Is Holiday,Is Weekend,temp feels like C
01-07-2016,16-07-2016,summer,24.4,25.5,16-07-2016 14:00:00,Scattered clouds,17.2,20.5,3401,13346,0.555,0,1,25.5
01-07-2016,16-07-2016,summer,24.4,25.5,16-07-2016 13:00:00,Scattered clouds,20.6,21.5,3322,13345,0.575,0,1,26
01-07-2016,23-07-2016,summer,24.4,26.0,23-07-2016 13:00:00,Scattered clouds,3.4,6.5,3189,13513,0.495,0,1,26
01-07-2016,23-07-2016,summer,24.4,26.0,23-07-2016 14:00:00,Scattered clouds,6.9,8.5,3344,13514,0.495,0,1,26
01-07-2016,23-07-2016,summer,24.4,26.0,23-07-2016 16:00:00,Scattered clouds,13.7,15.0,3451,13516,0.54,0,1,26
01-07-2016,16-07-2016,summer,24.4,26.0,16-07-2016 17:00:00,Scattered clouds,17.2,19.0,3279,13349,0.54,0,1,26
01-07-2016,17-07-2016,summer,24.4,26.0,17-07-2016 18:00:00,Scattered clouds,20.6,23.0,3068,13374,0.525,0,1,26
01-07-2016,16-07-2016,summer,24.4,26.0,16-07-2016 16:00:00,Scattered clouds,20.6,24.0,3382,13348,0.54,0,1,26
01-08-2016,07-08-2016,summer,24.4,26.0,07-08-2016 16:00:00,Scattered clouds,30.9,33.0,3383,13872,0.405,0,1,26
01-08-2016,07-08-2016,summer,24.4,26.0,07-08-2016 15:00:00,Scattered clouds,30.9,34.0,3555,13871,0.465,0,1,26
01-07-2016,17-07-2016,summer,24.4,26.0,17-07-2016 14:00:00,Scattered clouds,20.6,21.0,3011,13370,0.555,0,1,26.5
01-07-2016,16-07-2016,summer,24.4,26.5,16-07-2016 15:00:00,Scattered clouds,20.6,21.0,3573,13347,0.525,0,1,26.5
01-07-2016,17-07-2016,summer,24.4,26.5,17-07-2016 15:00:00,Scattered clouds,20.6,21.5,3262,13371,0.51,0,1,26.5
01-07-2016,17-07-2016,summer,24.4,26.5,17-07-2016 17:00:00,Scattered clouds,20.6,24.0,3267,13373,0.525,0,1,26.5
01-08-2016,07-08-2016,summer,24.4,26.5,07-08-2016 13:00:00,Scattered clouds,27.4,28.5,3122,13869,0.525,0,1,26.5
01-08-2016,07-08-2016,summer,24.4,26.5,07-08-2016 14:00:00,Scattered clouds,30.9,33.5,3351,13870,0.48,0,1,26.5
01-07-2015,04-07-2015,summer,26.8,27.0,04-07-2015 13:00:00,Scattered clouds,20.6,21.0,3184,4346,0.465,0,1,27
01-01-2016,16-01-2016,winter,2.4,2.5,16-01-2016 03:00:00,Broken clouds,6.9,10.0,96,9006,0.81,0,1,-0.5
01-01-2016,16-01-2016,winter,2.4,3.0,16-01-2016 01:00:00,Broken clouds,13.7,16.0,231,9004,0.81,0,1,-1
01-02-2016,28-02-2016,winter,2.4,3.0,28-02-2016 04:00:00,Broken clouds,13.7,17.0,68,10031,0.7,0,1,-1
01-02-2016,28-02-2016,winter,2.4,3.0,28-02-2016 06:00:00,Broken clouds,13.7,17.0,65,10033,0.75,0,1,-1
01-02-2016,28-02-2016,winter,2.4,3.0,28-02-2016 02:00:00,Broken clouds,17.2,18.0,175,10029,0.725,0,1,-1
01-02-2016,28-02-2016,winter,2.4,3.0,28-02-2016 03:00:00,Broken clouds,17.2,19.0,132,10030,0.7,0,1,-1
01-01-2016,16-01-2016,winter,2.4,3.0,16-01-2016 02:00:00,Broken clouds,10.3,11.0,151,9005,0.81,0,1,0
01-02-2016,28-02-2016,winter,2.4,3.5,28-02-2016 01:00:00,Broken clouds,17.2,18.0,231,10028,0.725,0,1,-0.5
01-02-2016,13-02-2016,winter,2.4,4.0,13-02-2016 07:00:00,Broken clouds,24.0,27.0,178,9675,0.87,0,1,-1
01-02-2016,28-02-2016,winter,2.4,4.0,28-02-2016 07:00:00,Broken clouds,17.2,18.0,124,10034,0.75,0,1,0
01-02-2016,27-02-2016,winter,2.4,4.0,27-02-2016 20:00:00,Broken clouds,17.2,20.0,492,10023,0.65,0,1,0
01-02-2015,21-02-2015,winter,2.4,4.0,21-02-2015 04:00:00,Broken clouds,13.7,15.0,104,1154,0.84,0,1,1
01-02-2015,21-02-2015,winter,2.4,4.0,21-02-2015 08:00:00,Broken clouds,13.7,15.0,352,1158,0.87,0,1,1
01-01-2016,17-01-2016,winter,2.4,4.0,17-01-2016 15:00:00,Broken clouds,6.9,10.0,1117,9042,0.81,0,1,1.5
01-02-2016,27-02-2016,winter,2.4,4.0,27-02-2016 04:00:00,Broken clouds,6.9,7.0,75,10007,0.7,0,1,2
01-01-2016,17-01-2016,winter,2.4,4.0,17-01-2016 14:00:00,Broken clouds,6.9,7.0,1073,9041,0.81,0,1,2
01-01-2016,17-01-2016,winter,2.4,4.0,17-01-2016 12:00:00,Broken clouds,6.9,8.0,1074,9039,0.75,0,1,2
01-01-2016,17-01-2016,winter,2.4,4.0,17-01-2016 13:00:00,Broken clouds,6.9,9.0,1162,9040,0.75,0,1,2
01-02-2016,14-02-2016,winter,2.4,4.5,14-02-2016 09:00:00,Broken clouds,17.2,18.0,481,9701,0.785,0,1,1
01-02-2016,13-02-2016,winter,4.9,5.0,13-02-2016 09:00:00,Broken clouds,27.4,30.0,600,9677,0.76,0,1,0
01-02-2016,27-02-2016,winter,4.9,5.0,27-02-2016 09:00:00,Broken clouds,13.7,17.0,753,10012,0.635,0,1,1.5
01-02-2016,28-02-2016,winter,4.9,5.0,28-02-2016 22:00:00,Broken clouds,10.3,12.0,209,10049,0.7,0,1,2
01-01-2017,01-01-2017,winter,4.9,5.0,01-01-2017 22:00:00,Broken clouds,10.3,12.0,119,17364,0.93,0,1,2
01-02-2016,28-02-2016,winter,4.9,5.0,28-02-2016 20:00:00,Broken clouds,13.7,16.0,353,10047,0.66,0,1,2
01-02-2016,27-02-2016,winter,4.9,5.0,27-02-2016 08:00:00,Broken clouds,13.7,17.0,408,10011,0.61,0,1,2
01-02-2016,28-02-2016,winter,4.9,5.0,28-02-2016 09:00:00,Broken clouds,13.7,17.0,505,10036,0.7,0,1,2
01-02-2016,27-02-2016,winter,4.9,5.5,27-02-2016 17:00:00,Broken clouds,20.6,23.0,1004,10020,0.55,0,1,1.5
01-02-2016,28-02-2016,winter,4.9,6.0,28-02-2016 10:00:00,Broken clouds,20.6,21.0,830,10037,0.66,0,1,2
01-02-2016,27-02-2016,winter,4.9,6.0,27-02-2016 11:00:00,Broken clouds,20.6,24.0,1194,10014,0.59,0,1,2
01-02-2016,27-02-2016,winter,4.9,6.0,27-02-2016 10:00:00,Broken clouds,17.2,19.5,941,10013,0.57,0,1,2.5
01-02-2015,21-02-2015,winter,4.9,6.0,21-02-2015 13:00:00,Broken clouds,17.2,19.5,1530,1163,0.685,0,1,2.5
01-12-2016,03-12-2016,winter,4.9,6.0,03-12-2016 18:00:00,Broken clouds,13.7,14.0,1003,16664,0.71,0,1,3
01-02-2015,15-02-2015,winter,4.9,6.0,15-02-2015 06:00:00,Broken clouds,6.9,8.0,78,1012,0.93,0,1,4
01-02-2015,15-02-2015,winter,4.9,6.0,15-02-2015 01:00:00,Broken clouds,6.9,8.0,217,1007,0.93,0,1,4
01-02-2015,15-02-2015,winter,4.9,6.0,15-02-2015 03:00:00,Broken clouds,6.9,9.0,144,1009,0.93,0,1,4
01-02-2015,15-02-2015,winter,4.9,6.0,15-02-2015 08:00:00,Broken clouds,6.9,10.0,247,1014,0.93,0,1,4
01-02-2015,15-02-2015,winter,4.9,6.0,15-02-2015 07:00:00,Broken clouds,10.3,11.0,83,1013,0.93,0,1,4
01-02-2016,14-02-2016,winter,4.9,6.5,14-02-2016 13:00:00,Broken clouds,20.6,21.0,1443,9705,0.59,0,1,2.5
01-02-2016,14-02-2016,winter,4.9,6.5,14-02-2016 12:00:00,Broken clouds,20.6,24.0,1389,9704,0.59,0,1,2.5
01-02-2016,28-02-2016,winter,4.9,6.5,28-02-2016 11:00:00,Broken clouds,24.0,25.0,1009,10038,0.615,0,1,2.5
01-02-2016,14-02-2016,winter,4.9,6.5,14-02-2016 14:00:00,Broken clouds,17.2,20.0,1409,9706,0.57,0,1,3
01-02-2015,21-02-2015,winter,4.9,6.5,21-02-2015 14:00:00,Broken clouds,13.7,17.0,1526,1164,0.61,0,1,3.5
01-02-2015,28-02-2015,winter,4.9,7.0,28-02-2015 07:00:00,Broken clouds,20.6,24.0,177,1325,0.87,0,1,3
01-02-2015,28-02-2015,winter,4.9,7.0,28-02-2015 06:00:00,Broken clouds,24.0,26.0,79,1324,0.84,0,1,3
01-02-2016,28-02-2016,winter,4.9,7.0,28-02-2016 12:00:00,Broken clouds,27.4,28.0,1330,10039,0.515,0,1,3
01-02-2015,21-02-2015,winter,4.9,7.0,21-02-2015 15:00:00,Broken clouds,20.6,22.5,1445,1165,0.59,0,1,3.5
01-02-2015,28-02-2015,winter,4.9,7.0,28-02-2015 01:00:00,Broken clouds,13.7,17.0,295,1319,0.76,0,1,4
01-02-2016,07-02-2016,winter,4.9,7.0,07-02-2016 00:00:00,Broken clouds,17.2,19.0,256,9531,0.785,0,1,4
01-12-2016,03-12-2016,winter,4.9,7.0,03-12-2016 16:00:00,Broken clouds,17.2,19.5,1226,16662,0.685,0,1,4
01-02-2015,28-02-2015,winter,4.9,7.0,28-02-2015 08:00:00,Broken clouds,17.2,20.0,376,1326,0.93,0,1,4
01-01-2017,01-01-2017,winter,4.9,7.0,01-01-2017 03:00:00,Broken clouds,13.7,14.0,282,17345,0.87,0,1,4.5
01-12-2016,03-12-2016,winter,4.9,7.0,03-12-2016 17:00:00,Broken clouds,13.7,16.0,1070,16663,0.71,0,1,4.5
01-01-2017,01-01-2017,winter,4.9,7.0,01-01-2017 01:00:00,Broken clouds,6.9,10.0,895,17343,0.87,0,1,5
01-02-2015,15-02-2015,winter,4.9,7.0,15-02-2015 00:00:00,Broken clouds,6.9,10.0,269,1006,0.93,0,1,5
01-02-2015,14-02-2015,winter,4.9,7.0,14-02-2015 19:00:00,Broken clouds,10.3,13.0,635,1001,0.9,0,1,5
01-12-2016,03-12-2016,winter,4.9,7.0,03-12-2016 09:00:00,Broken clouds,6.9,8.5,803,16655,0.785,0,1,5.5
01-02-2015,14-02-2015,winter,4.9,7.0,14-02-2015 22:00:00,Broken clouds,6.9,7.0,358,1004,0.93,0,1,6
01-12-2016,03-12-2016,winter,7.3,7.5,03-12-2016 15:00:00,Broken clouds,24.0,27.0,1487,16661,0.615,0,1,3.5
01-01-2016,10-01-2016,winter,7.3,7.5,10-01-2016 06:00:00,Broken clouds,20.6,24.0,69,8865,0.735,0,1,4
01-01-2017,01-01-2017,winter,7.3,7.5,01-01-2017 00:00:00,Broken clouds,13.7,14.0,933,17342,0.845,0,1,5
01-02-2015,14-02-2015,winter,7.3,7.5,14-02-2015 21:00:00,Broken clouds,10.3,11.0,325,1003,0.9,0,1,5.5
01-01-2016,30-01-2016,winter,7.3,8.0,30-01-2016 10:00:00,Broken clouds,24.0,25.0,905,9349,0.735,0,1,4
01-02-2015,22-02-2015,winter,7.3,8.0,22-02-2015 13:00:00,Broken clouds,27.4,28.0,1164,1187,0.62,0,1,4
01-12-2016,03-12-2016,winter,7.3,8.0,03-12-2016 14:00:00,Broken clouds,27.4,30.5,1523,16660,0.595,0,1,4
01-02-2015,14-02-2015,winter,7.3,8.0,14-02-2015 18:00:00,Broken clouds,13.7,15.0,839,1000,0.845,0,1,5
01-02-2015,28-02-2015,winter,7.3,8.0,28-02-2015 09:00:00,Broken clouds,20.6,21.0,580,1327,0.87,0,1,5
01-12-2015,13-12-2015,winter,7.3,8.0,13-12-2015 11:00:00,Broken clouds,10.3,11.0,756,8198,0.93,0,1,6
01-12-2015,12-12-2015,winter,7.3,8.0,12-12-2015 08:00:00,Broken clouds,3.4,6.0,396,8171,0.71,0,1,7
01-02-2015,15-02-2015,winter,7.3,8.0,15-02-2015 12:00:00,Broken clouds,3.4,6.5,1494,1018,0.82,0,1,7
01-02-2015,15-02-2015,winter,7.3,8.0,15-02-2015 11:00:00,Broken clouds,3.4,4.0,1155,1017,0.82,0,1,8
01-12-2016,24-12-2016,winter,7.3,8.5,24-12-2016 10:00:00,Broken clouds,20.6,23.0,522,17160,0.735,0,1,5.5
01-12-2015,13-12-2015,winter,7.3,8.5,13-12-2015 12:00:00,Broken clouds,10.3,12.0,990,8199,0.935,0,1,6.5
01-02-2015,15-02-2015,winter,7.3,8.5,15-02-2015 13:00:00,Broken clouds,6.9,7.0,1616,1019,0.735,0,1,7.5
01-12-2016,03-12-2016,winter,7.3,9.0,03-12-2016 13:00:00,Broken clouds,27.4,30.5,1717,16659,0.58,0,1,5
01-01-2016,23-01-2016,winter,7.3,9.0,23-01-2016 12:00:00,Broken clouds,20.6,22.5,1601,9183,0.87,0,1,5.5
01-12-2016,03-12-2016,winter,7.3,9.0,03-12-2016 12:00:00,Broken clouds,27.4,28.5,1648,16658,0.6,0,1,5.5
01-02-2015,28-02-2015,winter,7.3,9.0,28-02-2015 10:00:00,Broken clouds,20.6,22.0,822,1328,0.82,0,1,6
01-02-2015,28-02-2015,winter,7.3,9.0,28-02-2015 12:00:00,Broken clouds,20.6,22.0,1168,1330,0.87,0,1,6
01-02-2015,28-02-2015,winter,7.3,9.0,28-02-2015 11:00:00,Broken clouds,20.6,24.0,928,1329,0.87,0,1,6
01-02-2015,28-02-2015,winter,7.3,9.0,28-02-2015 13:00:00,Broken clouds,20.6,24.0,1224,1331,0.87,0,1,6
01-12-2016,31-12-2016,winter,7.3,9.0,31-12-2016 16:00:00,Broken clouds,10.3,12.0,799,17334,0.87,0,1,7
01-01-2016,23-01-2016,winter,7.3,9.0,23-01-2016 17:00:00,Broken clouds,10.3,13.0,1232,9188,0.82,0,1,7
01-01-2016,23-01-2016,winter,7.3,9.0,23-01-2016 16:00:00,Broken clouds,10.3,13.0,1419,9187,0.82,0,1,7
01-01-2016,03-01-2016,winter,7.3,9.0,03-01-2016 17:00:00,Broken clouds,3.4,6.5,344,8708,0.87,0,1,8
01-12-2015,13-12-2015,winter,7.3,9.0,13-12-2015 14:00:00,Broken clouds,3.4,6.5,1202,8201,0.94,0,1,8
01-12-2016,18-12-2016,winter,7.3,9.0,18-12-2016 13:00:00,Broken clouds,6.9,8.0,1329,17019,0.87,0,1,8
01-12-2015,13-12-2015,winter,7.3,9.0,13-12-2015 13:00:00,Broken clouds,6.9,8.0,1128,8200,0.94,0,1,8
01-12-2015,13-12-2015,winter,7.3,9.0,13-12-2015 17:00:00,Broken clouds,6.9,9.0,846,8204,0.94,0,1,8
01-12-2015,13-12-2015,winter,7.3,9.0,13-12-2015 15:00:00,Broken clouds,6.9,9.0,1060,8202,0.94,0,1,8
01-01-2017,01-01-2017,winter,7.3,9.5,01-01-2017 10:00:00,Broken clouds,10.3,13.0,312,17352,0.875,0,1,7.5
01-12-2015,13-12-2015,winter,7.3,9.5,13-12-2015 18:00:00,Broken clouds,3.4,6.5,817,8205,0.97,0,1,9
01-02-2016,07-02-2016,winter,9.8,10.0,07-02-2016 11:00:00,Broken clouds,37.7,38.0,1324,9542,0.58,0,1,6
01-12-2016,24-12-2016,winter,9.8,10.0,24-12-2016 15:00:00,Broken clouds,27.4,30.5,727,17165,0.71,0,1,6.5
01-02-2016,06-02-2016,winter,9.8,10.0,06-02-2016 05:00:00,Broken clouds,17.2,20.0,71,9512,0.88,0,1,7
01-02-2016,06-02-2016,winter,9.8,10.0,06-02-2016 04:00:00,Broken clouds,20.6,22.0,87,9511,0.88,0,1,7
01-02-2016,06-02-2016,winter,9.8,10.0,06-02-2016 03:00:00,Broken clouds,20.6,23.0,108,9510,0.88,0,1,7
01-02-2016,20-02-2016,winter,9.8,10.0,20-02-2016 04:00:00,Broken clouds,20.6,24.0,84,9840,0.79,0,1,7
01-02-2015,28-02-2015,winter,9.8,10.0,28-02-2015 17:00:00,Broken clouds,24.0,25.0,1143,1335,0.82,0,1,7
01-02-2016,06-02-2016,winter,9.8,10.0,06-02-2016 01:00:00,Broken clouds,24.0,26.0,238,9508,0.82,0,1,7
01-02-2015,28-02-2015,winter,9.8,10.0,28-02-2015 15:00:00,Broken clouds,24.0,26.0,1152,1333,0.85,0,1,7
01-12-2016,24-12-2016,winter,9.8,10.0,24-12-2016 14:00:00,Broken clouds,24.0,27.0,683,17164,0.71,0,1,7
01-02-2015,28-02-2015,winter,9.8,10.0,28-02-2015 14:00:00,Broken clouds,24.0,27.0,1217,1332,0.88,0,1,7
01-02-2016,06-02-2016,winter,9.8,10.0,06-02-2016 07:00:00,Broken clouds,17.2,17.5,214,9514,0.88,0,1,7.5
01-01-2016,24-01-2016,winter,9.8,10.0,24-01-2016 02:00:00,Broken clouds,17.2,18.5,216,9197,0.91,0,1,7.5
01-01-2016,02-01-2016,winter,9.8,10.0,02-01-2016 04:00:00,Broken clouds,17.2,19.5,43,8671,0.88,0,1,7.5
01-01-2016,02-01-2016,winter,9.8,10.0,02-01-2016 03:00:00,Broken clouds,17.2,19.5,46,8670,0.88,0,1,7.5
01-01-2016,30-01-2016,winter,9.8,10.0,30-01-2016 05:00:00,Broken clouds,20.6,21.5,54,9344,0.82,0,1,7.5
01-12-2015,13-12-2015,winter,9.8,10.0,13-12-2015 21:00:00,Broken clouds,10.3,12.0,346,8208,0.85,0,1,8
01-01-2017,01-01-2017,winter,9.8,10.0,01-01-2017 11:00:00,Broken clouds,13.7,14.0,456,17353,0.85,0,1,8
01-01-2017,01-01-2017,winter,9.8,10.0,01-01-2017 12:00:00,Broken clouds,13.7,16.0,625,17354,0.82,0,1,8
01-12-2015,20-12-2015,winter,9.8,10.0,20-12-2015 22:00:00,Broken clouds,13.7,17.0,343,8377,0.76,0,1,8
01-01-2016,24-01-2016,winter,9.8,10.0,24-01-2016 00:00:00,Broken clouds,17.2,19.0,307,9195,0.88,0,1,8
01-12-2015,13-12-2015,winter,9.8,10.0,13-12-2015 19:00:00,Broken clouds,3.4,6.0,601,8206,0.94,0,1,10
01-01-2016,02-01-2016,winter,9.8,10.5,02-01-2016 08:00:00,Broken clouds,17.2,20.0,171,8675,0.85,0,1,9
01-01-2016,24-01-2016,winter,9.8,10.5,24-01-2016 03:00:00,Broken clouds,20.6,22.0,162,9198,0.91,0,1,9
01-01-2016,24-01-2016,winter,9.8,11.0,24-01-2016 05:00:00,Broken clouds,17.2,18.5,75,9200,0.94,0,1,11
01-01-2016,09-01-2016,winter,9.8,11.0,09-01-2016 14:00:00,Broken clouds,17.2,19.0,1173,8849,0.77,0,1,11
01-01-2016,24-01-2016,winter,9.8,11.0,24-01-2016 04:00:00,Broken clouds,17.2,19.0,121,9199,0.91,0,1,11
01-02-2016,06-02-2016,winter,9.8,11.0,06-02-2016 06:00:00,Broken clouds,17.2,20.5,94,9513,0.77,0,1,11
01-01-2016,02-01-2016,winter,9.8,11.0,02-01-2016 10:00:00,Broken clouds,20.6,21.0,534,8677,0.82,0,1,11
01-01-2016,02-01-2016,winter,9.8,11.0,02-01-2016 09:00:00,Broken clouds,20.6,21.5,364,8676,0.82,0,1,11
01-01-2016,02-01-2016,winter,9.8,11.0,02-01-2016 23:00:00,Broken clouds,20.6,23.0,270,8690,0.85,0,1,11
01-01-2016,02-01-2016,winter,9.8,11.0,02-01-2016 22:00:00,Broken clouds,20.6,24.0,252,8689,0.82,0,1,11
01-01-2016,02-01-2016,winter,9.8,11.0,02-01-2016 11:00:00,Broken clouds,24.0,25.0,657,8678,0.82,0,1,11
01-01-2016,02-01-2016,winter,9.8,11.0,02-01-2016 12:00:00,Broken clouds,24.0,25.0,810,8679,0.82,0,1,11
01-01-2016,02-01-2016,winter,9.8,11.0,02-01-2016 13:00:00,Broken clouds,24.0,25.0,721,8680,0.88,0,1,11
01-01-2016,02-01-2016,winter,9.8,11.0,02-01-2016 20:00:00,Broken clouds,27.4,28.0,270,8687,0.88,0,1,11
01-02-2016,06-02-2016,winter,9.8,11.0,06-02-2016 00:00:00,Broken clouds,27.4,28.5,347,9507,0.745,0,1,11
01-02-2016,06-02-2016,winter,9.8,11.0,06-02-2016 09:00:00,Broken clouds,27.4,29.5,698,9516,0.77,0,1,11
01-12-2016,25-12-2016,winter,9.8,11.0,25-12-2016 00:00:00,Broken clouds,34.3,35.0,207,17174,0.77,0,1,11
01-01-2016,31-01-2016,winter,9.8,11.5,31-01-2016 12:00:00,Broken clouds,24.0,27.0,748,9375,0.85,0,1,11.5
01-12-2016,10-12-2016,winter,9.8,12.0,10-12-2016 01:00:00,Broken clouds,10.3,12.0,462,16815,0.85,0,1,12
01-01-2016,24-01-2016,winter,9.8,12.0,24-01-2016 08:00:00,Broken clouds,13.7,15.0,236,9203,0.94,0,1,12
01-02-2016,20-02-2016,winter,9.8,12.0,20-02-2016 12:00:00,Broken clouds,27.4,28.0,1350,9847,0.67,0,1,12
01-02-2016,21-02-2016,winter,9.8,12.0,21-02-2016 06:00:00,Broken clouds,30.9,33.0,70,9865,0.88,0,1,12
01-02-2016,06-02-2016,winter,9.8,12.0,06-02-2016 12:00:00,Broken clouds,34.3,37.0,1219,9519,0.695,0,1,12
01-02-2016,06-02-2016,winter,9.8,12.0,06-02-2016 11:00:00,Broken clouds,37.7,40.0,1104,9518,0.72,0,1,12
01-01-2016,24-01-2016,winter,12.2,12.5,24-01-2016 22:00:00,Broken clouds,6.9,7.0,341,9217,0.91,0,1,12.5
01-02-2016,21-02-2016,winter,12.2,12.5,21-02-2016 02:00:00,Broken clouds,27.4,30.5,206,9861,0.795,0,1,12.5
01-02-2016,21-02-2016,winter,12.2,12.5,21-02-2016 22:00:00,Broken clouds,27.4,30.5,251,9881,0.825,0,1,12.5
01-12-2015,05-12-2015,winter,12.2,12.5,05-12-2015 16:00:00,Broken clouds,37.7,38.0,1129,8015,0.695,0,1,12.5
01-02-2016,20-02-2016,winter,12.2,12.5,20-02-2016 20:00:00,Broken clouds,37.7,39.0,384,9855,0.795,0,1,12.5
01-01-2016,24-01-2016,winter,12.2,13.0,24-01-2016 20:00:00,Broken clouds,6.9,9.0,547,9215,0.88,0,1,13
01-01-2016,24-01-2016,winter,12.2,13.0,24-01-2016 21:00:00,Broken clouds,10.3,10.5,427,9216,0.88,0,1,13
01-01-2016,24-01-2016,winter,12.2,13.0,24-01-2016 19:00:00,Broken clouds,10.3,13.0,675,9214,0.88,0,1,13
01-01-2016,24-01-2016,winter,12.2,13.0,24-01-2016 10:00:00,Broken clouds,13.7,14.0,842,9205,0.88,0,1,13
01-01-2016,24-01-2016,winter,12.2,13.0,24-01-2016 18:00:00,Broken clouds,13.7,14.0,901,9213,0.88,0,1,13
01-12-2016,25-12-2016,winter,12.2,13.0,25-12-2016 16:00:00,Broken clouds,17.2,20.0,3566,17190,0.85,0,1,13
01-12-2015,06-12-2015,winter,12.2,13.0,06-12-2015 05:00:00,Broken clouds,24.0,25.0,98,8028,0.77,0,1,13
01-02-2016,20-02-2016,winter,12.2,13.0,20-02-2016 23:00:00,Broken clouds,24.0,26.0,318,9858,0.77,0,1,13
01-12-2016,25-12-2016,winter,12.2,13.0,25-12-2016 18:00:00,Broken clouds,24.0,26.0,2300,17192,0.82,0,1,13
01-02-2016,21-02-2016,winter,12.2,13.0,21-02-2016 19:00:00,Broken clouds,27.4,28.0,632,9878,0.77,0,1,13
01-01-2016,31-01-2016,winter,12.2,13.0,31-01-2016 13:00:00,Broken clouds,27.4,29.0,924,9376,0.82,0,1,13
01-02-2016,21-02-2016,winter,12.2,13.0,21-02-2016 00:00:00,Broken clouds,27.4,29.5,298,9859,0.77,0,1,13
01-02-2016,21-02-2016,winter,12.2,13.0,21-02-2016 23:00:00,Broken clouds,27.4,30.0,210,9882,0.77,0,1,13
01-02-2016,21-02-2016,winter,12.2,13.0,21-02-2016 21:00:00,Broken clouds,27.4,30.5,335,9880,0.77,0,1,13
01-02-2016,20-02-2016,winter,12.2,13.0,20-02-2016 22:00:00,Broken clouds,30.9,31.0,307,9857,0.77,0,1,13
01-12-2015,06-12-2015,winter,12.2,13.0,06-12-2015 02:00:00,Broken clouds,30.9,31.5,325,8025,0.695,0,1,13
01-02-2016,21-02-2016,winter,12.2,13.0,21-02-2016 01:00:00,Broken clouds,30.9,31.5,278,9860,0.77,0,1,13
01-01-2016,31-01-2016,winter,12.2,13.0,31-01-2016 21:00:00,Broken clouds,30.9,31.5,345,9384,0.82,0,1,13
01-12-2015,05-12-2015,winter,12.2,13.0,05-12-2015 13:00:00,Broken clouds,30.9,32.0,1407,8012,0.65,0,1,13
01-02-2016,20-02-2016,winter,12.2,13.0,20-02-2016 21:00:00,Broken clouds,34.3,36.0,328,9856,0.77,0,1,13
01-02-2016,06-02-2016,winter,12.2,13.0,06-02-2016 14:00:00,Broken clouds,34.3,37.0,1294,9521,0.63,0,1,13
01-12-2015,05-12-2015,winter,12.2,13.0,05-12-2015 11:00:00,Broken clouds,37.7,39.5,1135,8010,0.63,0,1,13
01-12-2015,05-12-2015,winter,12.2,13.0,05-12-2015 22:00:00,Broken clouds,41.2,41.5,482,8021,0.61,0,1,13
01-12-2015,05-12-2015,winter,12.2,13.0,05-12-2015 21:00:00,Broken clouds,41.2,42.5,435,8020,0.63,0,1,13
01-12-2015,27-12-2015,winter,12.2,13.5,27-12-2015 21:00:00,Broken clouds,6.9,8.0,369,8544,0.85,0,1,13.5
01-01-2016,24-01-2016,winter,12.2,13.5,24-01-2016 17:00:00,Broken clouds,10.3,11.0,1109,9212,0.85,0,1,13.5
01-01-2016,24-01-2016,winter,12.2,13.5,24-01-2016 16:00:00,Broken clouds,13.7,16.0,1467,9211,0.85,0,1,13.5
01-12-2015,06-12-2015,winter,12.2,13.5,06-12-2015 13:00:00,Broken clouds,20.6,21.0,1446,8036,0.82,0,1,13.5
01-12-2015,06-12-2015,winter,12.2,13.5,06-12-2015 08:00:00,Broken clouds,20.6,22.5,224,8031,0.85,0,1,13.5
01-02-2016,21-02-2016,winter,12.2,13.5,21-02-2016 18:00:00,Broken clouds,24.0,25.0,857,9877,0.795,0,1,13.5
01-01-2016,31-01-2016,winter,12.2,13.5,31-01-2016 14:00:00,Broken clouds,24.0,26.0,1080,9377,0.795,0,1,13.5
01-02-2016,21-02-2016,winter,12.2,13.5,21-02-2016 20:00:00,Broken clouds,27.4,30.0,518,9879,0.745,0,1,13.5
01-12-2015,12-12-2015,winter,12.2,13.5,12-12-2015 23:00:00,Broken clouds,30.9,32.0,469,8186,0.745,0,1,13.5
01-12-2015,12-12-2015,winter,12.2,13.5,12-12-2015 17:00:00,Broken clouds,30.9,32.5,1021,8180,0.745,0,1,13.5
01-12-2015,12-12-2015,winter,12.2,13.5,12-12-2015 13:00:00,Broken clouds,30.9,33.0,1409,8176,0.695,0,1,13.5
01-12-2015,05-12-2015,winter,12.2,13.5,05-12-2015 18:00:00,Broken clouds,34.3,37.0,960,8017,0.65,0,1,13.5
01-01-2016,31-01-2016,winter,12.2,13.5,31-01-2016 20:00:00,Broken clouds,34.3,37.0,436,9383,0.795,0,1,13.5
01-12-2015,27-12-2015,winter,12.2,14.0,27-12-2015 19:00:00,Broken clouds,10.3,12.0,497,8542,0.82,0,1,14
01-12-2015,06-12-2015,winter,12.2,14.0,06-12-2015 22:00:00,Broken clouds,10.3,12.0,330,8045,0.85,0,1,14
01-12-2015,27-12-2015,winter,12.2,14.0,27-12-2015 20:00:00,Broken clouds,13.7,14.0,467,8543,0.82,0,1,14
01-12-2015,27-12-2015,winter,12.2,14.0,27-12-2015 18:00:00,Broken clouds,13.7,14.0,575,8541,0.85,0,1,14
01-01-2016,24-01-2016,winter,12.2,14.0,24-01-2016 15:00:00,Broken clouds,13.7,15.0,1703,9210,0.85,0,1,14
